,Grup,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
118,Hava yolu ile yurt içi yolcu taşımacılığı,-9.488399762046395,-18.131777850805097,42.09734069242346,5.120900904412906,12.36139913776495,14.990595020321361,-2.8721410617940424,-6.681926943415261,-2.86591948068069,14.151118129731888,-30.519597528993437,157.5712208747629
119,Deniz ve iç sularda yolcu taşımacılığı,2.7027027027026973,0.0,0.2517162471395995,-0.006030806795165322,0.045908411017991924,2.1305494683915738,0.09128125447650515,10.262777253836086,15.617120044788702,0.0004762614986608682,-0.006230629875814131,102.33551013348071
120,Kurye ve paket/ koli dağıtım hizmetleri,12.422569139347894,-0.024672693029859083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
121,Mobil telefon ekipmanları,-0.2799921480775569,0.22510084362681315,1.152764744585033,-0.9008228532246254,-0.715209213042789,0.47224493171820203,0.9626923075098048,1.3350012687184165,0.30265034701768556,-1.2793451401598377,0.5297496894075326,0.9812088316062395
122,Bilgi ve iletişim ekipmanlarının onarımı ve kiralanması,-3.2771888362980506,1.5871275781396132,3.0677358313578207,5.919022779795946,0.3614520368307783,1.4716219483656756,0.9424156942759554,16.323363193647864,-1.7535582665005656,4.735539285820067,3.5007610350075824,113.02521008403352
123,Mobil iletişim hizmetleri,-1.705621676837299,-2.850123662762516,-4.455814064340958,0.0037194991178379766,0.0,-0.016441547201861972,1.764720259197805,2.223095914065687,-0.022709221515859745,2.3601302626193865,5.400145474814888,133.3204531882114
124,İnternet erişimi sağlama hizmetleri ve ağ depolama hizmetleri,-0.008223554685815593,-0.024672693029870185,0.006485640263154124,0.01211230576920741,0.17969093023759708,0.8787336183849082,3.8249332406855796,1.3968880491513236,-0.17986260943133603,1.9110341744835724,0.08412901567915743,126.47756404714896
125,Televizyon ve radyo lisans ücretleri,0.13327160506746427,-0.1813159143921217,1.4652734268438383,4.537528477975505,0.6522960596002658,0.10041621301764003,0.2615931183675535,-0.4107551721766245,0.6970976064424761,-0.8181579389279436,1.379488418357111,2.294951520162447
126,"Bilgisayarlar, diz üstü bilsayarlar ve tablet bilgisayarlar",0.1632281993085627,0.02317320732481143,-0.3024658586507356,-2.220339797808568,-0.28248952003371297,1.635759671511794,1.5393091739277942,1.1610206905428688,2.137438393097102,3.7038787049525457,6.679398125822966,5.908360746026165
127,Çevre birimleri ve bunların sarf malzemeleri,1.697303061077493,1.3909993862443848,1.120655602806453,0.4539218770301945,0.10490233569508955,1.3495820974720907,1.4646403830314902,0.6350944989851559,1.235550577186162,-0.574605734556255,1.7262947772445747,103.49248257004851
128,Spor ekipmanları,13.596915624802142,4.860154285536744,1.010960870093136,1.802201113880253,1.036050841138425,1.6112754297511467,2.098353560580546,0.3428531289402015,1.8767847642631397,-0.7051966215281147,0.7497700091106951,1.4101170494494997
129,"Diğer oyunlar, oyuncaklar ve hobiler",4.335133165782978,2.6705811638626287,0.4030186665504365,0.6557034007631746,0.7402498226224186,2.646072697042068,0.7200870457240383,0.5046121799372694,0.6129463114645572,0.563522137821626,4.071455254961531,105.77480679718694
130,Diğer eğlence amaçlı büyük dayanıklı mallar,4.130875954504787,1.826451310063093,0.9072230087010746,2.170342966333938,0.02720391904857955,1.658189870113791,-0.19755404803633025,1.6099245640305515,0.4962541578618751,-0.7974358262712089,1.3543352011217147,104.59800465974473
131,Ev hayvanları ve diğer evcil hayvanlar için ürünler,1.5264987092097115,-0.7441508841848354,-0.1520301326361273,0.40505146682177084,0.43988310114499996,1.2407559827625647,1.1618585444908236,1.5438671946303328,0.8969222805541799,-0.26357167606986254,0.2946197884214685,102.82775631329142
132,Veterinerlik ve ev hayvanları için diğer hizmetler,6.6026026028953355,-0.024672693029881287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.63999999999999
133,Spor faaliyetlerine seyir amaçlı katılım,,,,,,,,,,,,
134,Spor faaliyetlerine katılım,,,,,,,,,,,,
135,Fotoğrafçılık hizmetleri,,,,,,,,,,,,
136,Şans oyunları,,,,,,,,,,,,
137,Eğitsel kitaplar ve ders kitapları,4.01726724960576,2.546961138530146,2.736196099250754,-0.48662936243072386,-0.4295760581454977,1.3662555201621407,1.1745270062527347,2.191381817371596,1.2529034521073124,-0.7344047338774473,2.654555403162573,1.4597032694030676
138,Diğer kitaplar,3.4309633523649907,2.996508363532291,0.8614621178825832,1.1293051678863852,-0.6700546924031991,0.7228729058053274,0.9833220961033229,3.394658644942128,0.843302331744411,-0.4373724878775964,2.5506760818204466,102.05127121065604
139,Gazeteler,,,,,,,,,,,,
140,Dergiler ve süreli yayınlar,,,,,,,,,,,,
141,Kırtasiye ve çizim malzemeleri,14.552256295327926,5.092928901525728,0.26213217275621314,0.2659857961017975,-0.14069516100949642,1.444511205380894,1.4025116979926588,1.017853447105277,0.9847357053792027,-1.0101803216738925,2.4059509779570387,2.083157560558979
142,Paket turlar ve tatiller,,,,,,,,,,,,
143,Temel eğitim (ilkokul),-0.4448835922582606,-0.6386982627419768,0.05747385539482952,0.056318624870210776,0.0,-0.0018724343011533584,0.0,16.93083333333334,1.1708918484973463,0.0,0.0,130.46891745840864
144,Ortaöğretim eğitimi (ortaokul ve lise),8.5344676195517,17.751953177533064,0.0,0.0,0.0,10.27674484441392,0.0,0.0,0.0,0.0,0.0,131.57894736842107
145,Yükseköğretim eğitimi,11.984843733852891,2.0478145834066597,0.0,0.0,0.3777159137296815,-7.060640960787623e-09,-7.766708387535459e-08,73.44599999999998,0.0,0.0,0.0,100.0
146,"Lokantalar, kafeler ve benzerleri, tam sunum hizmeti verenler",1.9719906980583124,-0.6217202943150424,3.1497404720904454,2.475603797901149,2.411922296801139,1.2244283228848518,3.7686309900200943,2.6319037416467683,1.8724942336625139,1.5354958998514245,1.5198750540529327,1.6421571315712646
147,"Otel, motel, pansiyon ve benzeri yerlerdeki konaklama hizmetleri",26.961116466686597,21.122072948792002,14.402989633435004,23.884179319904764,12.880780136501313,10.006323317278444,5.425368365200667,-5.401288802691995,-5.76278275605574,-6.482317470858801,-3.048487791787702,19.07641017434215
148,Kuaförlük hizmetleri,1.8105871086776304,11.775105192994761,4.375606042255864,2.306694561795619,5.188045452531753,0.6803380405280279,2.1747737795502875,8.849085197699935,1.7792600633762312,0.061925456140876634,0.04299415879507329,7.717063441088767
149,Kişisel bakıma yönelik elektrikli aletler,7.716536162969345,4.3157669867856185,1.1382815390776013,2.095386971163271,0.6043956879207002,-0.7413875267154535,2.6362157352149085,1.844279866366838,1.2472404258734082,-0.3517726034154123,1.6054735669825515,3.6209102360993173
150,"Kişisel bakıma yönelik diğer aletler, malzemeler ve ürünler",5.712645271287653,3.037179463911621,0.7715361972325141,0.10090206866912865,0.5396663436042726,0.9005315044314344,1.1553361336225088,0.5797929185373807,0.972904433520716,-0.2107667427295512,2.249953259666393,1.1513510587968234
151,Mücevherat ve kol saatleri,7.544532040460705,5.375771440877708,10.643287310429027,5.259767606702126,1.9398957194062039,1.710017279091236,1.8288373266604374,6.158871945105071,14.090861599038341,1.3896421954985083,1.769653143905514,3.9059474254365623
152,"Başka yerde sınıflandırılmamış seyahat eşyaları, bebekler için malzemeler ve diğer kişisel eşyalar",6.194605305581491,4.943151516455346,1.3966262277741004,0.6134242097384002,0.3573768651642606,1.3012819783954743,1.1409664277421072,1.1814236195407224,3.7953994902154564,-1.1728068498657485,2.6216245983806674,2.0517681893723827
153,Konut sigortası ,,,,,,,,,,,,
154,Sağlık sigortası,,,,,,,,,,,,
155,Seyahat sigortası,,,,,,,,,,,,
156,Havale ücretleri,-0.008223554685815593,-0.024672693029870185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.9999999999999
157,Başka yerde sınıflandırılmamış diğer hizmetler,,,,,,,,,,,,
158,Kakaolu içecekler,0.0,0.0,0.0,-0.26764037342201785,1.9435098555888652,-1.927613113202964,-1.0758782710512116,-3.1908530917439837,6.746946913534924,-1.6556250259812888,5.450932591981128,
